area_name,area_code,date,new_cases,total_cases
Havering,E09000016,2020-08-13,1,1028
Hillingdon,E09000017,2020-08-13,3,1213
Hounslow,E09000018,2020-08-13,5,1202
Islington,E09000019,2020-08-13,0,614
Kensington and Chelsea,E09000020,2020-08-13,5,636
Kingston upon Thames,E09000021,2020-08-13,4,787
Lambeth,E09000022,2020-08-13,6,1480
Lewisham,E09000023,2020-08-13,3,1286
Merton,E09000024,2020-08-13,6,992
Newham,E09000025,2020-08-13,10,1399
Redbridge,E09000026,2020-08-13,2,1233
Richmond upon Thames,E09000027,2020-08-13,6,590
Southwark,E09000028,2020-08-13,5,1533
Sutton,E09000029,2020-08-13,1,1048
Tower Hamlets,E09000030,2020-08-13,3,927
Waltham Forest,E09000031,2020-08-13,4,1097
Wandsworth,E09000032,2020-08-13,4,1287
Westminster,E09000033,2020-08-13,1,882
Barking and Dagenham,E09000002,2020-08-14,2,818
Barnet,E09000003,2020-08-14,11,1767
Bexley,E09000004,2020-08-14,2,1132
Brent,E09000005,2020-08-14,3,1853
Bromley,E09000006,2020-08-14,2,1579
Camden,E09000007,2020-08-14,1,747
Croydon,E09000008,2020-08-14,4,1935
Ealing,E09000009,2020-08-14,7,1697
Enfield,E09000010,2020-08-14,4,1276
Greenwich,E09000011,2020-08-14,0,1013
Hackney and City of London,E09000012,2020-08-14,6,1058
Hammersmith and Fulham,E09000013,2020-08-14,5,842
Haringey,E09000014,2020-08-14,3,853
Harrow,E09000015,2020-08-14,3,1351
Havering,E09000016,2020-08-14,4,1032
Hillingdon,E09000017,2020-08-14,5,1218
Hounslow,E09000018,2020-08-14,3,1205
Islington,E09000019,2020-08-14,0,614
Kensington and Chelsea,E09000020,2020-08-14,1,637
Kingston upon Thames,E09000021,2020-08-14,2,789
Lambeth,E09000022,2020-08-14,8,1488
Lewisham,E09000023,2020-08-14,4,1290
Merton,E09000024,2020-08-14,2,994
Newham,E09000025,2020-08-14,4,1403
Redbridge,E09000026,2020-08-14,2,1235
Richmond upon Thames,E09000027,2020-08-14,7,597
Southwark,E09000028,2020-08-14,9,1542
Sutton,E09000029,2020-08-14,1,1049
Tower Hamlets,E09000030,2020-08-14,6,933
Waltham Forest,E09000031,2020-08-14,6,1103
Wandsworth,E09000032,2020-08-14,4,1291
Westminster,E09000033,2020-08-14,4,886
Barking and Dagenham,E09000002,2020-08-15,3,821
Barnet,E09000003,2020-08-15,1,1768
Bexley,E09000004,2020-08-15,0,1132
Brent,E09000005,2020-08-15,2,1855
Bromley,E09000006,2020-08-15,2,1581
Camden,E09000007,2020-08-15,6,753
Croydon,E09000008,2020-08-15,0,1935
Ealing,E09000009,2020-08-15,10,1707
Enfield,E09000010,2020-08-15,2,1278
Greenwich,E09000011,2020-08-15,2,1015
Hackney and City of London,E09000012,2020-08-15,1,1059
Hammersmith and Fulham,E09000013,2020-08-15,4,846
Haringey,E09000014,2020-08-15,4,857
Harrow,E09000015,2020-08-15,4,1355
Havering,E09000016,2020-08-15,3,1035
Hillingdon,E09000017,2020-08-15,7,1225
Hounslow,E09000018,2020-08-15,7,1212
Islington,E09000019,2020-08-15,2,616
Kensington and Chelsea,E09000020,2020-08-15,1,638
Kingston upon Thames,E09000021,2020-08-15,3,792
Lambeth,E09000022,2020-08-15,3,1491
Lewisham,E09000023,2020-08-15,2,1292
Merton,E09000024,2020-08-15,1,995
Newham,E09000025,2020-08-15,6,1409
Redbridge,E09000026,2020-08-15,7,1242
Richmond upon Thames,E09000027,2020-08-15,5,602
Southwark,E09000028,2020-08-15,7,1549
Sutton,E09000029,2020-08-15,0,1049
Tower Hamlets,E09000030,2020-08-15,1,934
Waltham Forest,E09000031,2020-08-15,2,1105
Wandsworth,E09000032,2020-08-15,8,1299
Westminster,E09000033,2020-08-15,1,887
Barking and Dagenham,E09000002,2020-08-16,4,825
Barnet,E09000003,2020-08-16,6,1774
Bexley,E09000004,2020-08-16,1,1133
Brent,E09000005,2020-08-16,2,1857
Bromley,E09000006,2020-08-16,4,1585
Camden,E09000007,2020-08-16,1,754
Croydon,E09000008,2020-08-16,2,1937
Ealing,E09000009,2020-08-16,3,1710
Enfield,E09000010,2020-08-16,2,1280
Greenwich,E09000011,2020-08-16,1,1016
Hackney and City of London,E09000012,2020-08-16,7,1066
Hammersmith and Fulham,E09000013,2020-08-16,0,846
Haringey,E09000014,2020-08-16,1,858
Harrow,E09000015,2020-08-16,1,1356
Havering,E09000016,2020-08-16,2,1037
Hillingdon,E09000017,2020-08-16,7,1232
Hounslow,E09000018,2020-08-16,4,1216
Islington,E09000019,2020-08-16,0,616
Kensington and Chelsea,E09000020,2020-08-16,2,640
Kingston upon Thames,E09000021,2020-08-16,4,796
Lambeth,E09000022,2020-08-16,0,1491
Lewisham,E09000023,2020-08-16,2,1294
Merton,E09000024,2020-08-16,3,998
Newham,E09000025,2020-08-16,8,1417
Redbridge,E09000026,2020-08-16,0,1242
Richmond upon Thames,E09000027,2020-08-16,1,603
Southwark,E09000028,2020-08-16,8,1557
Sutton,E09000029,2020-08-16,1,1050
Tower Hamlets,E09000030,2020-08-16,5,939
Waltham Forest,E09000031,2020-08-16,3,1108
Wandsworth,E09000032,2020-08-16,1,1300
Westminster,E09000033,2020-08-16,3,890
Barking and Dagenham,E09000002,2020-08-17,6,831
Barnet,E09000003,2020-08-17,9,1783
Bexley,E09000004,2020-08-17,1,1134
Brent,E09000005,2020-08-17,7,1864
Bromley,E09000006,2020-08-17,6,1591
Camden,E09000007,2020-08-17,10,764
Croydon,E09000008,2020-08-17,11,1948
Ealing,E09000009,2020-08-17,14,1724
Enfield,E09000010,2020-08-17,6,1286
Greenwich,E09000011,2020-08-17,2,1018
Hackney and City of London,E09000012,2020-08-17,6,1072
Hammersmith and Fulham,E09000013,2020-08-17,7,853
Haringey,E09000014,2020-08-17,4,862
Harrow,E09000015,2020-08-17,8,1364
Havering,E09000016,2020-08-17,2,1039
Hillingdon,E09000017,2020-08-17,6,1238
Hounslow,E09000018,2020-08-17,6,1222
Islington,E09000019,2020-08-17,4,620
Kensington and Chelsea,E09000020,2020-08-17,4,644
Kingston upon Thames,E09000021,2020-08-17,3,799
Lambeth,E09000022,2020-08-17,12,1503
Lewisham,E09000023,2020-08-17,4,1298
Merton,E09000024,2020-08-17,2,1000
Newham,E09000025,2020-08-17,6,1423
Redbridge,E09000026,2020-08-17,4,1246
Richmond upon Thames,E09000027,2020-08-17,2,605
Southwark,E09000028,2020-08-17,9,1566
Sutton,E09000029,2020-08-17,5,1055
Tower Hamlets,E09000030,2020-08-17,6,945
Waltham Forest,E09000031,2020-08-17,8,1116
Wandsworth,E09000032,2020-08-17,6,1306
Westminster,E09000033,2020-08-17,3,893
Barking and Dagenham,E09000002,2020-08-18,5,836
Barnet,E09000003,2020-08-18,10,1793
Bexley,E09000004,2020-08-18,4,1138
Brent,E09000005,2020-08-18,3,1867
Bromley,E09000006,2020-08-18,2,1593
Camden,E09000007,2020-08-18,3,767
Croydon,E09000008,2020-08-18,6,1954
Ealing,E09000009,2020-08-18,14,1738
Enfield,E09000010,2020-08-18,7,1293
Greenwich,E09000011,2020-08-18,2,1020
Hackney and City of London,E09000012,2020-08-18,9,1081
Hammersmith and Fulham,E09000013,2020-08-18,3,856
Haringey,E09000014,2020-08-18,6,868
Harrow,E09000015,2020-08-18,6,1370
Havering,E09000016,2020-08-18,5,1044
Hillingdon,E09000017,2020-08-18,17,1255
Hounslow,E09000018,2020-08-18,8,1230
Islington,E09000019,2020-08-18,2,622
Kensington and Chelsea,E09000020,2020-08-18,2,646
Kingston upon Thames,E09000021,2020-08-18,2,801
Lambeth,E09000022,2020-08-18,3,1506
Lewisham,E09000023,2020-08-18,5,1303
Merton,E09000024,2020-08-18,2,1002
Newham,E09000025,2020-08-18,4,1427
Redbridge,E09000026,2020-08-18,3,1249
Richmond upon Thames,E09000027,2020-08-18,3,608
Southwark,E09000028,2020-08-18,6,1572
Sutton,E09000029,2020-08-18,5,1060
Tower Hamlets,E09000030,2020-08-18,6,951
Waltham Forest,E09000031,2020-08-18,8,1124
Wandsworth,E09000032,2020-08-18,11,1317
Westminster,E09000033,2020-08-18,10,903
Barking and Dagenham,E09000002,2020-08-19,2,838
Barnet,E09000003,2020-08-19,9,1802
Bexley,E09000004,2020-08-19,4,1142
Brent,E09000005,2020-08-19,3,1870
Bromley,E09000006,2020-08-19,7,1600
Camden,E09000007,2020-08-19,2,769
Croydon,E09000008,2020-08-19,5,1959
Ealing,E09000009,2020-08-19,7,1745
Enfield,E09000010,2020-08-19,9,1302
Greenwich,E09000011,2020-08-19,1,1021
Hackney and City of London,E09000012,2020-08-19,16,1097
Hammersmith and Fulham,E09000013,2020-08-19,1,857
Haringey,E09000014,2020-08-19,7,875
Harrow,E09000015,2020-08-19,1,1371
Havering,E09000016,2020-08-19,3,1047
Hillingdon,E09000017,2020-08-19,4,1259
Hounslow,E09000018,2020-08-19,4,1234
Islington,E09000019,2020-08-19,4,626
Kensington and Chelsea,E09000020,2020-08-19,4,650
Kingston upon Thames,E09000021,2020-08-19,3,804
Lambeth,E09000022,2020-08-19,6,1512
Lewisham,E09000023,2020-08-19,6,1309
Merton,E09000024,2020-08-19,6,1008
Newham,E09000025,2020-08-19,4,1431
Redbridge,E09000026,2020-08-19,2,1251
Richmond upon Thames,E09000027,2020-08-19,4,612
Southwark,E09000028,2020-08-19,7,1579
Sutton,E09000029,2020-08-19,5,1065
Tower Hamlets,E09000030,2020-08-19,5,956
Waltham Forest,E09000031,2020-08-19,0,1124
Wandsworth,E09000032,2020-08-19,8,1325
Westminster,E09000033,2020-08-19,4,907
Barking and Dagenham,E09000002,2020-08-20,5,843
Barnet,E09000003,2020-08-20,2,1804
Bexley,E09000004,2020-08-20,7,1149
Brent,E09000005,2020-08-20,7,1877
Bromley,E09000006,2020-08-20,8,1608
Camden,E09000007,2020-08-20,10,779
Croydon,E09000008,2020-08-20,7,1966
Ealing,E09000009,2020-08-20,7,1752
Enfield,E09000010,2020-08-20,9,1311
Greenwich,E09000011,2020-08-20,3,1024
Hackney and City of London,E09000012,2020-08-20,19,1116
Hammersmith and Fulham,E09000013,2020-08-20,11,868
Haringey,E09000014,2020-08-20,9,884
Harrow,E09000015,2020-08-20,9,1380
Havering,E09000016,2020-08-20,5,1052
Hillingdon,E09000017,2020-08-20,4,1263
Hounslow,E09000018,2020-08-20,7,1241
Islington,E09000019,2020-08-20,4,630
Kensington and Chelsea,E09000020,2020-08-20,8,658
Kingston upon Thames,E09000021,2020-08-20,1,805
Lambeth,E09000022,2020-08-20,8,1520
Lewisham,E09000023,2020-08-20,5,1314
Merton,E09000024,2020-08-20,0,1008
Newham,E09000025,2020-08-20,2,1433
Redbridge,E09000026,2020-08-20,2,1253
Richmond upon Thames,E09000027,2020-08-20,2,614
Southwark,E09000028,2020-08-20,13,1592
Sutton,E09000029,2020-08-20,3,1068
Tower Hamlets,E09000030,2020-08-20,7,963
Waltham Forest,E09000031,2020-08-20,5,1129
Wandsworth,E09000032,2020-08-20,13,1338
Westminster,E09000033,2020-08-20,9,916
Barking and Dagenham,E09000002,2020-08-21,5,848
Barnet,E09000003,2020-08-21,9,1813
Bexley,E09000004,2020-08-21,1,1150
Brent,E09000005,2020-08-21,5,1882
Bromley,E09000006,2020-08-21,1,1609
Camden,E09000007,2020-08-21,8,787
Croydon,E09000008,2020-08-21,2,1968
Ealing,E09000009,2020-08-21,8,1760
Enfield,E09000010,2020-08-21,6,1317
Greenwich,E09000011,2020-08-21,4,1028
Hackney and City of London,E09000012,2020-08-21,8,1124
Hammersmith and Fulham,E09000013,2020-08-21,3,871
Haringey,E09000014,2020-08-21,3,887
Harrow,E09000015,2020-08-21,7,1387
Havering,E09000016,2020-08-21,6,1058
Hillingdon,E09000017,2020-08-21,4,1267
Hounslow,E09000018,2020-08-21,3,1244
Islington,E09000019,2020-08-21,8,638
Kensington and Chelsea,E09000020,2020-08-21,3,661
Kingston upon Thames,E09000021,2020-08-21,2,807
Lambeth,E09000022,2020-08-21,12,1532
Lewisham,E09000023,2020-08-21,7,1321
Merton,E09000024,2020-08-21,3,1011
Newham,E09000025,2020-08-21,3,1436
Redbridge,E09000026,2020-08-21,6,1259
Richmond upon Thames,E09000027,2020-08-21,4,618
Southwark,E09000028,2020-08-21,8,1600
Sutton,E09000029,2020-08-21,3,1071
Tower Hamlets,E09000030,2020-08-21,3,966
Waltham Forest,E09000031,2020-08-21,5,1134
Wandsworth,E09000032,2020-08-21,16,1354
Westminster,E09000033,2020-08-21,3,919
Barking and Dagenham,E09000002,2020-08-22,3,851
Barnet,E09000003,2020-08-22,6,1819
Bexley,E09000004,2020-08-22,3,1153
Brent,E09000005,2020-08-22,3,1885
Bromley,E09000006,2020-08-22,6,1615
Camden,E09000007,2020-08-22,2,789
Croydon,E09000008,2020-08-22,1,1969
Ealing,E09000009,2020-08-22,9,1769
Enfield,E09000010,2020-08-22,3,1320
Greenwich,E09000011,2020-08-22,0,1028
Hackney and City of London,E09000012,2020-08-22,3,1127
Hammersmith and Fulham,E09000013,2020-08-22,8,879
Haringey,E09000014,2020-08-22,3,890
Harrow,E09000015,2020-08-22,3,1390
Havering,E09000016,2020-08-22,3,1061
Hillingdon,E09000017,2020-08-22,7,1274
Hounslow,E09000018,2020-08-22,5,1249
Islington,E09000019,2020-08-22,2,640
Kensington and Chelsea,E09000020,2020-08-22,2,663
Kingston upon Thames,E09000021,2020-08-22,1,808
Lambeth,E09000022,2020-08-22,2,1534
Lewisham,E09000023,2020-08-22,2,1323
Merton,E09000024,2020-08-22,4,1015
Newham,E09000025,2020-08-22,7,1443
Redbridge,E09000026,2020-08-22,3,1262
Richmond upon Thames,E09000027,2020-08-22,4,622
Southwark,E09000028,2020-08-22,4,1604
Sutton,E09000029,2020-08-22,2,1073
Tower Hamlets,E09000030,2020-08-22,5,971
Waltham Forest,E09000031,2020-08-22,3,1137
Wandsworth,E09000032,2020-08-22,6,1360
Westminster,E09000033,2020-08-22,3,922
Barking and Dagenham,E09000002,2020-08-23,3,854
Barnet,E09000003,2020-08-23,5,1824
Bexley,E09000004,2020-08-23,2,1155
Brent,E09000005,2020-08-23,4,1889
Bromley,E09000006,2020-08-23,6,1621
Camden,E09000007,2020-08-23,2,791
Croydon,E09000008,2020-08-23,2,1971
Ealing,E09000009,2020-08-23,11,1780
Enfield,E09000010,2020-08-23,8,1328
Greenwich,E09000011,2020-08-23,3,1031
Hackney and City of London,E09000012,2020-08-23,16,1143
Hammersmith and Fulham,E09000013,2020-08-23,4,883
Haringey,E09000014,2020-08-23,9,899
Harrow,E09000015,2020-08-23,4,1394
Havering,E09000016,2020-08-23,8,1069
Hillingdon,E09000017,2020-08-23,3,1277
Hounslow,E09000018,2020-08-23,2,1251
Islington,E09000019,2020-08-23,1,641
Kensington and Chelsea,E09000020,2020-08-23,3,666
Kingston upon Thames,E09000021,2020-08-23,3,811
Lambeth,E09000022,2020-08-23,1,1535
Lewisham,E09000023,2020-08-23,6,1329
Merton,E09000024,2020-08-23,4,1019
Newham,E09000025,2020-08-23,4,1447
Redbridge,E09000026,2020-08-23,3,1265
Richmond upon Thames,E09000027,2020-08-23,1,623
Southwark,E09000028,2020-08-23,6,1610
Sutton,E09000029,2020-08-23,4,1077
Tower Hamlets,E09000030,2020-08-23,5,976
Waltham Forest,E09000031,2020-08-23,1,1138
Wandsworth,E09000032,2020-08-23,5,1365
Westminster,E09000033,2020-08-23,6,928
Barking and Dagenham,E09000002,2020-08-24,10,864
Barnet,E09000003,2020-08-24,3,1827
Bexley,E09000004,2020-08-24,2,1157
Brent,E09000005,2020-08-24,2,1891
Bromley,E09000006,2020-08-24,4,1625
Camden,E09000007,2020-08-24,9,800
Croydon,E09000008,2020-08-24,13,1984
Ealing,E09000009,2020-08-24,8,1788
Enfield,E09000010,2020-08-24,7,1335
Greenwich,E09000011,2020-08-24,4,1035
Hackney and City of London,E09000012,2020-08-24,13,1156
Hammersmith and Fulham,E09000013,2020-08-24,7,890
Haringey,E09000014,2020-08-24,5,904
Harrow,E09000015,2020-08-24,9,1403
Havering,E09000016,2020-08-24,2,1071
Hillingdon,E09000017,2020-08-24,4,1281
Hounslow,E09000018,2020-08-24,3,1254
Islington,E09000019,2020-08-24,8,649
Kensington and Chelsea,E09000020,2020-08-24,12,678
Kingston upon Thames,E09000021,2020-08-24,2,813
Lambeth,E09000022,2020-08-24,7,1542
Lewisham,E09000023,2020-08-24,4,1333
Merton,E09000024,2020-08-24,1,1020
Newham,E09000025,2020-08-24,6,1453
Redbridge,E09000026,2020-08-24,5,1270
Richmond upon Thames,E09000027,2020-08-24,5,628
Southwark,E09000028,2020-08-24,11,1621
Sutton,E09000029,2020-08-24,0,1077
Tower Hamlets,E09000030,2020-08-24,11,987
Waltham Forest,E09000031,2020-08-24,6,1144
Wandsworth,E09000032,2020-08-24,5,1370
Westminster,E09000033,2020-08-24,9,937
Barking and Dagenham,E09000002,2020-08-25,1,865
Barnet,E09000003,2020-08-25,8,1835
Bexley,E09000004,2020-08-25,2,1159
Brent,E09000005,2020-08-25,4,1895
Bromley,E09000006,2020-08-25,4,1629
Camden,E09000007,2020-08-25,9,809
Croydon,E09000008,2020-08-25,4,1988
Ealing,E09000009,2020-08-25,5,1793
Enfield,E09000010,2020-08-25,8,1343
Greenwich,E09000011,2020-08-25,7,1042
Hackney and City of London,E09000012,2020-08-25,12,1168
Hammersmith and Fulham,E09000013,2020-08-25,4,894
Haringey,E09000014,2020-08-25,5,909
Harrow,E09000015,2020-08-25,15,1418
Havering,E09000016,2020-08-25,5,1076
Hillingdon,E09000017,2020-08-25,5,1286
Hounslow,E09000018,2020-08-25,2,1256
Islington,E09000019,2020-08-25,4,653
Kensington and Chelsea,E09000020,2020-08-25,6,684
Kingston upon Thames,E09000021,2020-08-25,4,817
Lambeth,E09000022,2020-08-25,8,1550
Lewisham,E09000023,2020-08-25,2,1335
Merton,E09000024,2020-08-25,1,1021
Newham,E09000025,2020-08-25,6,1459
Redbridge,E09000026,2020-08-25,2,1272
Richmond upon Thames,E09000027,2020-08-25,5,633
Southwark,E09000028,2020-08-25,3,1624
Sutton,E09000029,2020-08-25,1,1078
Tower Hamlets,E09000030,2020-08-25,7,994
Waltham Forest,E09000031,2020-08-25,4,1148
Wandsworth,E09000032,2020-08-25,8,1378
Westminster,E09000033,2020-08-25,10,947
Barking and Dagenham,E09000002,2020-08-26,1,866
Barnet,E09000003,2020-08-26,16,1851
Bexley,E09000004,2020-08-26,3,1162
Brent,E09000005,2020-08-26,7,1902
Bromley,E09000006,2020-08-26,5,1634
Camden,E09000007,2020-08-26,2,811
Croydon,E09000008,2020-08-26,3,1991
Ealing,E09000009,2020-08-26,7,1800
Enfield,E09000010,2020-08-26,10,1353
Greenwich,E09000011,2020-08-26,0,1042
Hackney and City of London,E09000012,2020-08-26,5,1173
Hammersmith and Fulham,E09000013,2020-08-26,5,899
Haringey,E09000014,2020-08-26,5,914
Harrow,E09000015,2020-08-26,4,1422
Havering,E09000016,2020-08-26,2,1078
Hillingdon,E09000017,2020-08-26,7,1293
Hounslow,E09000018,2020-08-26,9,1265
Islington,E09000019,2020-08-26,2,655
Kensington and Chelsea,E09000020,2020-08-26,5,689
Kingston upon Thames,E09000021,2020-08-26,3,820
Lambeth,E09000022,2020-08-26,12,1562
Lewisham,E09000023,2020-08-26,3,1338
Merton,E09000024,2020-08-26,2,1023
Newham,E09000025,2020-08-26,6,1465
Redbridge,E09000026,2020-08-26,6,1278
Richmond upon Thames,E09000027,2020-08-26,3,636
Southwark,E09000028,2020-08-26,4,1628
Sutton,E09000029,2020-08-26,2,1080
Tower Hamlets,E09000030,2020-08-26,3,997
Waltham Forest,E09000031,2020-08-26,8,1156
Wandsworth,E09000032,2020-08-26,9,1387
Westminster,E09000033,2020-08-26,5,952
Barking and Dagenham,E09000002,2020-08-27,4,870
Barnet,E09000003,2020-08-27,21,1872
Bexley,E09000004,2020-08-27,4,1166
Brent,E09000005,2020-08-27,11,1913
Bromley,E09000006,2020-08-27,4,1638
Camden,E09000007,2020-08-27,3,814
Croydon,E09000008,2020-08-27,5,1996
Ealing,E09000009,2020-08-27,8,1808
Enfield,E09000010,2020-08-27,5,1358
Greenwich,E09000011,2020-08-27,4,1046
Hackney and City of London,E09000012,2020-08-27,7,1180
Hammersmith and Fulham,E09000013,2020-08-27,5,904
Haringey,E09000014,2020-08-27,3,917
Harrow,E09000015,2020-08-27,4,1426
Havering,E09000016,2020-08-27,17,1095
Hillingdon,E09000017,2020-08-27,2,1295
Hounslow,E09000018,2020-08-27,4,1269
Islington,E09000019,2020-08-27,6,661
Kensington and Chelsea,E09000020,2020-08-27,8,697
Kingston upon Thames,E09000021,2020-08-27,4,824
Lambeth,E09000022,2020-08-27,13,1575
Lewisham,E09000023,2020-08-27,6,1344
Merton,E09000024,2020-08-27,3,1026
Newham,E09000025,2020-08-27,15,1480
Redbridge,E09000026,2020-08-27,9,1287
Richmond upon Thames,E09000027,2020-08-27,10,646
Southwark,E09000028,2020-08-27,6,1634
Sutton,E09000029,2020-08-27,2,1082
Tower Hamlets,E09000030,2020-08-27,7,1004
Waltham Forest,E09000031,2020-08-27,11,1167
Wandsworth,E09000032,2020-08-27,12,1399
Westminster,E09000033,2020-08-27,7,959
Barking and Dagenham,E09000002,2020-08-28,6,876
Barnet,E09000003,2020-08-28,12,1884
Bexley,E09000004,2020-08-28,7,1173
Brent,E09000005,2020-08-28,9,1922
Bromley,E09000006,2020-08-28,3,1641
Camden,E09000007,2020-08-28,8,822
Croydon,E09000008,2020-08-28,7,2003
Ealing,E09000009,2020-08-28,3,1811
Enfield,E09000010,2020-08-28,4,1362
Greenwich,E09000011,2020-08-28,10,1056
Hackney and City of London,E09000012,2020-08-28,9,1189
Hammersmith and Fulham,E09000013,2020-08-28,8,912
Haringey,E09000014,2020-08-28,9,926
Harrow,E09000015,2020-08-28,5,1431
Havering,E09000016,2020-08-28,8,1103
Hillingdon,E09000017,2020-08-28,8,1303
Hounslow,E09000018,2020-08-28,2,1271
Islington,E09000019,2020-08-28,3,664
Kensington and Chelsea,E09000020,2020-08-28,6,703
Kingston upon Thames,E09000021,2020-08-28,3,827
Lambeth,E09000022,2020-08-28,10,1585
Lewisham,E09000023,2020-08-28,8,1352
Merton,E09000024,2020-08-28,5,1031
Newham,E09000025,2020-08-28,8,1488
Redbridge,E09000026,2020-08-28,6,1293
Richmond upon Thames,E09000027,2020-08-28,3,649
Southwark,E09000028,2020-08-28,9,1643
Sutton,E09000029,2020-08-28,4,1086
Tower Hamlets,E09000030,2020-08-28,10,1014
Waltham Forest,E09000031,2020-08-28,9,1176
Wandsworth,E09000032,2020-08-28,12,1411
Westminster,E09000033,2020-08-28,9,968
Barking and Dagenham,E09000002,2020-08-29,2,878
Barnet,E09000003,2020-08-29,4,1888
Bexley,E09000004,2020-08-29,8,1181
Brent,E09000005,2020-08-29,10,1932
Bromley,E09000006,2020-08-29,5,1646
Camden,E09000007,2020-08-29,5,827
Croydon,E09000008,2020-08-29,4,2007
Ealing,E09000009,2020-08-29,5,1816
Enfield,E09000010,2020-08-29,3,1365
Greenwich,E09000011,2020-08-29,7,1063
Hackney and City of London,E09000012,2020-08-29,3,1192
Hammersmith and Fulham,E09000013,2020-08-29,5,917
Haringey,E09000014,2020-08-29,4,930
Harrow,E09000015,2020-08-29,8,1439
Havering,E09000016,2020-08-29,5,1108
Hillingdon,E09000017,2020-08-29,8,1311
Hounslow,E09000018,2020-08-29,8,1279
Islington,E09000019,2020-08-29,3,667
Kensington and Chelsea,E09000020,2020-08-29,2,705
Kingston upon Thames,E09000021,2020-08-29,2,829
Lambeth,E09000022,2020-08-29,3,1588
Lewisham,E09000023,2020-08-29,0,1352
Merton,E09000024,2020-08-29,2,1033
Newham,E09000025,2020-08-29,3,1491
Redbridge,E09000026,2020-08-29,3,1296
Richmond upon Thames,E09000027,2020-08-29,2,651
Southwark,E09000028,2020-08-29,3,1646
Sutton,E09000029,2020-08-29,3,1089
Tower Hamlets,E09000030,2020-08-29,5,1019
Waltham Forest,E09000031,2020-08-29,0,1176
Wandsworth,E09000032,2020-08-29,10,1421
Westminster,E09000033,2020-08-29,2,970
Barking and Dagenham,E09000002,2020-08-30,4,882
Barnet,E09000003,2020-08-30,4,1892
Bexley,E09000004,2020-08-30,6,1187
Brent,E09000005,2020-08-30,4,1936
Bromley,E09000006,2020-08-30,3,1649
Camden,E09000007,2020-08-30,3,830
Croydon,E09000008,2020-08-30,4,2011
Ealing,E09000009,2020-08-30,8,1824
Enfield,E09000010,2020-08-30,2,1367
